"","Entity","Year","Code","Fossil_Fuels","Renewables","Income_Group"
"4680","North Macedonia",1995,"MKD",86.949425,7.8049393,"Lower-middle-income countries"
"4681","North Macedonia",1996,"MKD",87.1988,7.1272397,"Lower-middle-income countries"
"4682","North Macedonia",1997,"MKD",86.627045,8.374555,"Lower-middle-income countries"
"4683","North Macedonia",1998,"MKD",84.68085,8.918891,"Lower-middle-income countries"
"4684","North Macedonia",1999,"MKD",79.7376,11.961955,"Lower-middle-income countries"
"4685","North Macedonia",2000,"MKD",82.81938,10.607728,"Lower-middle-income countries"
"4686","North Macedonia",2001,"MKD",90.109886,5.9806128,"Lower-middle-income countries"
"4687","North Macedonia",2002,"MKD",87.52052,7.347762,"Lower-middle-income countries"
"4688","North Macedonia",2003,"MKD",79.64339,11.797396,"Lower-middle-income countries"
"4689","North Macedonia",2004,"MKD",77.77778,12.822191,"Lower-middle-income countries"
"4690","North Macedonia",2005,"MKD",78.53026,12.408507,"Lower-middle-income countries"
"4691","North Macedonia",2006,"MKD",76.4622,13.409227,"Lower-middle-income countries"
"4692","North Macedonia",2007,"MKD",84.46153,8.212495,"Lower-middle-income countries"
"4693","North Macedonia",2008,"MKD",86.6878,7.0486703,"Upper-middle-income countries"
"4694","North Macedonia",2009,"MKD",81.3783,10.84947,"Upper-middle-income countries"
"4695","North Macedonia",2010,"MKD",66.52892,18.92331,"Upper-middle-income countries"
"4696","North Macedonia",2011,"MKD",78.84615,11.084478,"Upper-middle-income countries"
"4697","North Macedonia",2012,"MKD",83.38657,8.63599,"Upper-middle-income countries"
"4698","North Macedonia",2013,"MKD",73.891624,13.682829,"Upper-middle-income countries"
"4699","North Macedonia",2014,"MKD",76.02231,11.856857,"Upper-middle-income countries"
"4700","North Macedonia",2015,"MKD",64.07079,17.672855,"Upper-middle-income countries"
"4701","North Macedonia",2016,"MKD",63.23268,17.240671,"Upper-middle-income countries"
"4702","North Macedonia",2017,"MKD",76.96429,11.200621,"Upper-middle-income countries"
"4703","North Macedonia",2018,"MKD",65.062386,16.350788,"Upper-middle-income countries"
"4704","North Macedonia",2019,"MKD",77.172066,10.902692,"Upper-middle-income countries"
"4705","North Macedonia",2020,"MKD",72.28464,13.396246,"Upper-middle-income countries"
"4706","North Macedonia",2021,"MKD",70.16275,14.348124,"Upper-middle-income countries"
"4707","North Macedonia",2022,"MKD",72.89562,13.052943,"Upper-middle-income countries"
"4708","North Macedonia",2023,"MKD",67.72793,16.83277,"Upper-middle-income countries"
"4709","North Macedonia",2024,"MKD",66.89655,16.037403,"Upper-middle-income countries"
"4710","Norway",1990,"NOR",0.20559211,71.55794,"High-income countries"
"4711","Norway",1991,"NOR",0.19898698,70.17898,"High-income countries"
"4712","Norway",1992,"NOR",0.17931858,71.026276,"High-income countries"
"4713","Norway",1993,"NOR",0.20046775,70.75534,"High-income countries"
"4714","Norway",1994,"NOR",0.35612535,68.29652,"High-income countries"
"4715","Norway",1995,"NOR",0.34355828,69.428665,"High-income countries"
"4716","Norway",1996,"NOR",0.49670452,64.53172,"High-income countries"
"4717","Norway",1997,"NOR",0.42533937,65.00285,"High-income countries"
"4718","Norway",1998,"NOR",0.37794194,65.89856,"High-income countries"
"4719","Norway",1999,"NOR",0.44157332,67.14488,"High-income countries"
"4720","Norway",2000,"NOR",0.2876789,70.79301,"High-income countries"
"4721","Norway",2001,"NOR",0.4780745,66.997635,"High-income countries"
"4722","Norway",2002,"NOR",0.41461918,68.32399,"High-income countries"
"4723","Norway",2003,"NOR",0.59998125,62.650433,"High-income countries"
"4724","Norway",2004,"NOR",0.6448683,63.412933,"High-income countries"
"4725","Norway",2005,"NOR",0.53187615,68.684525,"High-income countries"
"4726","Norway",2006,"NOR",0.67645603,65.661865,"High-income countries"
"4727","Norway",2007,"NOR",0.8595988,67.79772,"High-income countries"
"4728","Norway",2008,"NOR",0.5949429,69.31733,"High-income countries"
"4729","Norway",2009,"NOR",3.4282658,67.62752,"High-income countries"
"4730","Norway",2010,"NOR",4.206594,64.62948,"High-income countries"
"4731","Norway",2011,"NOR",3.1922495,65.62393,"High-income countries"
"4732","Norway",2012,"NOR",1.7717882,69.202286,"High-income countries"
"4733","Norway",2013,"NOR",2.0429623,66.873436,"High-income countries"
"4734","Norway",2014,"NOR",2.0868824,67.91426,"High-income countries"
"4735","Norway",2015,"NOR",2.0489511,67.67566,"High-income countries"
"4736","Norway",2016,"NOR",1.9455516,69.04622,"High-income countries"
"4737","Norway",2017,"NOR",1.8817022,68.89434,"High-income countries"
"4738","Norway",2018,"NOR",1.9802659,68.13159,"High-income countries"
"4739","Norway",2019,"NOR",2.0623178,66.7414,"High-income countries"
"4740","Norway",2020,"NOR",1.4839294,70.962906,"High-income countries"
"4741","Norway",2021,"NOR",0.6809648,71.30543,"High-income countries"
"4742","Norway",2022,"NOR",1.3546968,69.64841,"High-income countries"
"4743","Norway",2023,"NOR",1.5306454,70.75797,"High-income countries"
"4744","Norway",2024,"NOR",1.6077377,71.81197,"High-income countries"
"4745","OECD (EI)",1985,"",60.415222,7.2028136,
"4746","OECD (EI)",1986,"",59.30525,7.1234894,
"4747","OECD (EI)",1987,"",59.344337,6.9600606,
"4748","OECD (EI)",1988,"",58.96116,6.8301578,
"4749","OECD (EI)",1989,"",60.312286,6.6130266,
"4750","OECD (EI)",1990,"",59.893383,6.8378425,
"4751","OECD (EI)",1991,"",59.326424,6.8912077,
"4752","OECD (EI)",1992,"",59.4306,6.809014,
"4753","OECD (EI)",1993,"",58.473537,7.122215,
"4754","OECD (EI)",1994,"",59.404312,6.8261404,
"4755","OECD (EI)",1995,"",58.481514,7.0853696,
"4756","OECD (EI)",1996,"",58.550438,7.025712,
"4757","OECD (EI)",1997,"",59.10825,7.13164,
"4758","OECD (EI)",1998,"",59.813168,7.0064316,
"4759","OECD (EI)",1999,"",59.635284,7.011981,
"4760","OECD (EI)",2000,"",60.424786,6.977933,
"4761","OECD (EI)",2001,"",60.816185,6.6103415,
"4762","OECD (EI)",2002,"",60.952858,6.7427964,
"4763","OECD (EI)",2003,"",62.15655,6.665418,
"4764","OECD (EI)",2004,"",61.41199,6.816677,
"4765","OECD (EI)",2005,"",61.703865,6.9587836,
"4766","OECD (EI)",2006,"",61.319393,7.2597065,
"4767","OECD (EI)",2007,"",62.642155,7.3330655,
"4768","OECD (EI)",2008,"",61.91962,7.9446845,
"4769","OECD (EI)",2009,"",60.38708,8.56597,
"4770","OECD (EI)",2010,"",60.43005,8.778077,
"4771","OECD (EI)",2011,"",60.28959,9.465015,
"4772","OECD (EI)",2012,"",61.084175,10.010065,
"4773","OECD (EI)",2013,"",59.802597,10.400838,
"4774","OECD (EI)",2014,"",58.844173,10.753521,
"4775","OECD (EI)",2015,"",58.010002,11.215817,
"4776","OECD (EI)",2016,"",57.068806,11.580272,
"4777","OECD (EI)",2017,"",56.06136,11.991366,
"4778","OECD (EI)",2018,"",55.521076,12.320138,
"4779","OECD (EI)",2019,"",53.82667,12.835729,
"4780","OECD (EI)",2020,"",51.633026,14.621207,
"4781","OECD (EI)",2021,"",51.758263,14.392379,
"4782","OECD (EI)",2022,"",51.64888,15.029241,
"4783","OECD (EI)",2023,"",49.372715,15.856771,
"4784","OECD (EI)",2024,"",47.87042,16.62371,
"4785","OECD (Ember)",2000,"",60.62042,,
"4786","OECD (Ember)",2001,"",61.021973,,
"4787","OECD (Ember)",2002,"",61.170177,,
"4788","OECD (Ember)",2003,"",62.43224,,
"4789","OECD (Ember)",2004,"",61.593594,,
"4790","OECD (Ember)",2005,"",61.941692,,
"4791","OECD (Ember)",2006,"",61.555634,,
"4792","OECD (Ember)",2007,"",62.911137,,
"4793","OECD (Ember)",2008,"",62.172585,,
"4794","OECD (Ember)",2009,"",60.611103,,
"4795","OECD (Ember)",2010,"",60.669144,,
"4796","OECD (Ember)",2011,"",60.58462,,
"4797","OECD (Ember)",2012,"",61.444035,,
"4798","OECD (Ember)",2013,"",60.125538,,
"4799","OECD (Ember)",2014,"",59.11336,,
"4800","OECD (Ember)",2015,"",58.304752,,
"4801","OECD (Ember)",2016,"",57.722637,,
"4802","OECD (Ember)",2017,"",56.795135,,
"4803","OECD (Ember)",2018,"",56.18929,,
"4804","OECD (Ember)",2019,"",54.43748,,
"4805","OECD (Ember)",2020,"",52.233215,,
"4806","OECD (Ember)",2021,"",52.32125,,
"4807","OECD (Ember)",2022,"",52.273323,,
"4808","OECD (Ember)",2023,"",49.944717,,
"4809","OECD (Ember)",2024,"",48.346535,,
"4810","Oceania",2000,"",81.936,8.436416,
"4811","Oceania",2001,"",83.692924,7.761115,
"4812","Oceania",2002,"",82.35423,8.2000475,
"4813","Oceania",2003,"",82.795616,7.9967227,
"4814","Oceania",2004,"",81.47013,8.519862,
"4815","Oceania",2005,"",82.192024,8.199354,
"4816","Oceania",2006,"",82.35578,8.051154,
"4817","Oceania",2007,"",82.667206,7.838195,
"4818","Oceania",2008,"",83.36634,7.4335623,
"4819","Oceania",2009,"",82.315155,8.132529,
"4820","Oceania",2010,"",81.34365,8.67946,
"4821","Oceania",2011,"",78.55231,9.822865,
"4822","Oceania",2012,"",78.870926,9.591828,
"4823","Oceania",2013,"",76.90249,10.256891,
"4824","Oceania",2014,"",77.07554,10.053629,
"4825","Oceania",2015,"",76.28606,10.347542,
"4826","Oceania",2016,"",74.241936,11.194971,
"4827","Oceania",2017,"",75.45333,10.676391,
"4828","Oceania",2018,"",72.23391,12.016186,
"4829","Oceania",2019,"",70.77282,12.291819,
"4830","Oceania",2020,"",68.102,14.123908,
"4831","Oceania",2021,"",64.13625,15.940855,
"4832","Oceania",2022,"",61.057533,16.976364,
"4833","Oceania",2023,"",58.067215,17.886288,
"4834","Oceania (Ember)",2000,"",81.936,,
"4835","Oceania (Ember)",2001,"",83.692924,,
"4836","Oceania (Ember)",2002,"",82.35424,,
"4837","Oceania (Ember)",2003,"",82.79562,,
"4838","Oceania (Ember)",2004,"",81.47013,,
"4839","Oceania (Ember)",2005,"",82.192024,,
"4840","Oceania (Ember)",2006,"",82.35578,,
"4841","Oceania (Ember)",2007,"",82.667206,,
"4842","Oceania (Ember)",2008,"",83.36634,,
"4843","Oceania (Ember)",2009,"",82.315155,,
"4844","Oceania (Ember)",2010,"",81.34365,,
"4845","Oceania (Ember)",2011,"",78.55231,,
"4846","Oceania (Ember)",2012,"",78.870926,,
"4847","Oceania (Ember)",2013,"",76.90249,,
"4848","Oceania (Ember)",2014,"",77.07553,,
"4849","Oceania (Ember)",2015,"",76.28606,,
"4850","Oceania (Ember)",2016,"",74.24194,,
"4851","Oceania (Ember)",2017,"",75.45333,,
"4852","Oceania (Ember)",2018,"",72.23391,,
"4853","Oceania (Ember)",2019,"",70.77283,,
"4854","Oceania (Ember)",2020,"",68.102,,
"4855","Oceania (Ember)",2021,"",64.13627,,
"4856","Oceania (Ember)",2022,"",61.057533,,
"4857","Oceania (Ember)",2023,"",58.401943,,
"4858","Oceania (Ember)",2024,"",58.29399,,
"4859","Oman",2000,"OMN",100,0,"Upper-middle-income countries"
"4860","Oman",2001,"OMN",100,0,"Upper-middle-income countries"
"4861","Oman",2002,"OMN",100,0,"Upper-middle-income countries"
"4862","Oman",2003,"OMN",100,0,"Upper-middle-income countries"
"4863","Oman",2004,"OMN",100,0,"Upper-middle-income countries"
"4864","Oman",2005,"OMN",100,0,"Upper-middle-income countries"
"4865","Oman",2006,"OMN",100,0,"Upper-middle-income countries"
"4866","Oman",2007,"OMN",100,0,"High-income countries"
"4867","Oman",2008,"OMN",100,0,"High-income countries"
"4868","Oman",2009,"OMN",100,0,"High-income countries"
"4869","Oman",2010,"OMN",100,0,"High-income countries"
"4870","Oman",2011,"OMN",100,0,"High-income countries"
"4871","Oman",2012,"OMN",100,0,"High-income countries"
"4872","Oman",2013,"OMN",100,0.00096626696,"High-income countries"
"4873","Oman",2014,"OMN",100,0.00096637395,"High-income countries"
"4874","Oman",2015,"OMN",100,0.00277606,"High-income countries"
"4875","Oman",2016,"OMN",100,0.0031132174,"High-income countries"
"4876","Oman",2017,"OMN",99.94467,0.011053859,"High-income countries"
"4877","Oman",2018,"OMN",99.867584,0.010394703,"High-income countries"
"4878","Oman",2019,"OMN",99.845726,0.016741173,"High-income countries"
"4879","Oman",2020,"OMN",99.19773,0.10924955,"High-income countries"
"4880","Oman",2021,"OMN",98.08704,0.4964175,"High-income countries"
"4881","Oman",2022,"OMN",96.214874,1.1359578,"High-income countries"
"4882","Oman",2023,"OMN",95.95645,1.1416178,"High-income countries"
"4883","Oman",2024,"OMN",95.80161,1.1151829,"High-income countries"
"4884","Other Asia Pacific (EI)",1985,"",230.16841,8.134384,
"4885","Other Asia Pacific (EI)",1986,"",232.10277,8.474504,
"4886","Other Asia Pacific (EI)",1987,"",243.84247,9.228678,
"4887","Other Asia Pacific (EI)",1988,"",248.65015,10.05124,
"4888","Other Asia Pacific (EI)",1989,"",252.76877,10.595631,
"4889","Other Asia Pacific (EI)",1990,"",271.51062,11.273937,
"4890","Other Asia Pacific (EI)",1991,"",296.92242,11.302547,
"4891","Other Asia Pacific (EI)",1992,"",325.85947,11.922278,
"4892","Other Asia Pacific (EI)",1993,"",342.30444,12.192747,
"4893","Other Asia Pacific (EI)",1994,"",319.2067,13.356861,
"4894","Other Asia Pacific (EI)",1995,"",338.7056,13.785004,
"4895","Other Asia Pacific (EI)",1996,"",365.04132,14.080552,
"4896","Other Asia Pacific (EI)",1997,"",407.09482,12.764595,
"4897","Other Asia Pacific (EI)",1998,"",420.2808,13.158652,
"4898","Other Asia Pacific (EI)",1999,"",395.4196,13.275821,
"4899","Other Asia Pacific (EI)",2000,"",389.91733,13.560193,
"4900","Other Asia Pacific (EI)",2001,"",409.93198,13.688273,
"4901","Other Asia Pacific (EI)",2002,"",420.99194,14.162479,
"4902","Other Asia Pacific (EI)",2003,"",417.4338,14.111401,
"4903","Other Asia Pacific (EI)",2004,"",425.63443,14.362431,
"4904","Other Asia Pacific (EI)",2005,"",429.0875,14.596078,
"4905","Other Asia Pacific (EI)",2006,"",423.88013,14.998949,
"4906","Other Asia Pacific (EI)",2007,"",414.18643,17.089777,
"4907","Other Asia Pacific (EI)",2008,"",398.80664,17.418184,
"4908","Other Asia Pacific (EI)",2009,"",414.1017,17.12943,
"4909","Other Asia Pacific (EI)",2010,"",391.4435,18.522644,
"4910","Other Asia Pacific (EI)",2011,"",371.15967,21.608492,
"4911","Other Asia Pacific (EI)",2012,"",404.66824,21.20444,
"4912","Other Asia Pacific (EI)",2013,"",347.40723,24.902819,
"4913","Other Asia Pacific (EI)",2014,"",354.346,22.686413,
"4914","Other Asia Pacific (EI)",2015,"",361.52838,20.30074,
"4915","Other Asia Pacific (EI)",2016,"",327.20218,22.429523,
"4916","Other Asia Pacific (EI)",2017,"",319.3135,19.381319,
"4917","Other Asia Pacific (EI)",2018,"",316.24545,19.914804,
"4918","Other Asia Pacific (EI)",2019,"",324.31448,17.575327,
"4919","Other Asia Pacific (EI)",2020,"",290.7495,19.532497,
"4920","Other Asia Pacific (EI)",2021,"",289.50006,22.48198,
"4921","Other Asia Pacific (EI)",2022,"",270.87823,24.11211,
"4922","Other Asia Pacific (EI)",2023,"",260.8688,23.218777,
"4923","Other Asia Pacific (EI)",2024,"",255.1127,24.54877,
"4924","Other CIS (EI)",1985,"",235.94896,16.518509,
"4925","Other CIS (EI)",1986,"",264.24432,15.9749155,
"4926","Other CIS (EI)",1987,"",265.3274,15.737246,
"4927","Other CIS (EI)",1988,"",227.93414,19.466688,
"4928","Other CIS (EI)",1989,"",266.50015,18.049139,
"4929","Other CIS (EI)",1990,"",261.3679,19.586493,
"4930","Other CIS (EI)",1991,"",264.40125,23.190744,
"4931","Other CIS (EI)",1992,"",261.5148,27.56294,
"4932","Other CIS (EI)",1993,"",256.1631,37.53292,
"4933","Other CIS (EI)",1994,"",246.12602,47.090015,
"4934","Other CIS (EI)",1995,"",249.8413,46.756855,
"4935","Other CIS (EI)",1996,"",228.38261,45.061356,
"4936","Other CIS (EI)",1997,"",254.3824,43.23327,
"4937","Other CIS (EI)",1998,"",255.66446,42.661556,
"4938","Other CIS (EI)",1999,"",244.64725,50.16717,
"4939","Other CIS (EI)",2000,"",254.28072,52.095856,
"4940","Other CIS (EI)",2001,"",264.05093,50.34296,
"4941","Other CIS (EI)",2002,"",273.17468,50.19415,
"4942","Other CIS (EI)",2003,"",252.68243,53.692005,
"4943","Other CIS (EI)",2004,"",261.71252,51.075096,
"4944","Other CIS (EI)",2005,"",254.69746,49.271797,
"4945","Other CIS (EI)",2006,"",274.2292,47.78049,
"4946","Other CIS (EI)",2007,"",265.03146,45.25122,
"4947","Other CIS (EI)",2008,"",311.2984,40.411705,
"4948","Other CIS (EI)",2009,"",293.24826,40.92682,
"4949","Other CIS (EI)",2010,"",288.26562,43.157635,
"4950","Other CIS (EI)",2011,"",274.90408,43.813538,
"4951","Other CIS (EI)",2012,"",274.41144,42.411613,
"4952","Other CIS (EI)",2013,"",296.86594,42.862324,
"4953","Other CIS (EI)",2014,"",309.5751,40.247902,
"4954","Other CIS (EI)",2015,"",318.54453,38.186783,
"4955","Other CIS (EI)",2016,"",324.37775,38.02709,
"4956","Other CIS (EI)",2017,"",305.47034,40.16952,
"4957","Other CIS (EI)",2018,"",315.78226,38.275055,
"4958","Other CIS (EI)",2019,"",313.53745,40.072136,
"4959","Other CIS (EI)",2020,"",326.52173,38.335293,
"4960","Other CIS (EI)",2021,"",335.38416,37.628246,
"4961","Other CIS (EI)",2022,"",348.67798,37.2134,
"4962","Other CIS (EI)",2023,"",344.19238,38.302505,
"4963","Other CIS (EI)",2024,"",326.21094,38.954353,
"4964","Other Europe (EI)",1985,"",413.65726,12.972046,
"4965","Other Europe (EI)",1986,"",399.95065,14.062356,
"4966","Other Europe (EI)",1987,"",392.8082,14.307608,
"4967","Other Europe (EI)",1988,"",379.65375,13.88552,
"4968","Other Europe (EI)",1989,"",395.2631,13.174505,
"4969","Other Europe (EI)",1990,"",548.49506,12.164698,
"4970","Other Europe (EI)",1991,"",555.12646,16.887705,
"4971","Other Europe (EI)",1992,"",630.02563,16.692806,
"4972","Other Europe (EI)",1993,"",691.4782,17.705399,
"4973","Other Europe (EI)",1994,"",682.38306,23.32954,
"4974","Other Europe (EI)",1995,"",692.47614,22.854973,
"4975","Other Europe (EI)",1996,"",688.3796,26.099127,
"4976","Other Europe (EI)",1997,"",628.9678,21.991344,
"4977","Other Europe (EI)",1998,"",623.2645,21.844727,
"4978","Other Europe (EI)",1999,"",658.0288,25.51235,
"4979","Other Europe (EI)",2000,"",655.50903,21.492771,
"4980","Other Europe (EI)",2001,"",688.18524,19.85163,
"4981","Other Europe (EI)",2002,"",706.7599,18.767239,
"4982","Other Europe (EI)",2003,"",721.1369,17.581196,
"4983","Other Europe (EI)",2004,"",647.9296,18.667006,
"4984","Other Europe (EI)",2005,"",603.30817,19.196253,
"4985","Other Europe (EI)",2006,"",625.9474,17.405876,
"4986","Other Europe (EI)",2007,"",663.9977,14.946459,
"4987","Other Europe (EI)",2008,"",590.0405,15.912159,
"4988","Other Europe (EI)",2009,"",543.06415,18.10724,
"4989","Other Europe (EI)",2010,"",512.9601,21.649797,
"4990","Other Europe (EI)",2011,"",543.5005,14.566305,
"4991","Other Europe (EI)",2012,"",508.7372,15.867579,
"4992","Other Europe (EI)",2013,"",412.535,19.269642,
