"","Entity","Code","Year","Fossil_Fuels","Renewables","Income_Group","Net_Zero_Targets"
"3398","Oman","OMN",2015,100,0,"High-income countries","In policy document"
"3399","Oman","OMN",2016,100,0,"High-income countries","In policy document"
"3400","Oman","OMN",2017,99.94467,0.05532503,"High-income countries","In policy document"
"3401","Oman","OMN",2018,99.867584,0.13241526,"High-income countries","In policy document"
"3402","Oman","OMN",2019,99.845726,0.1542813,"High-income countries","In policy document"
"3403","Oman","OMN",2020,99.19773,0.80227745,"High-income countries","In policy document"
"3404","Oman","OMN",2021,98.08704,1.9129603,"High-income countries","In policy document"
"3405","Oman","OMN",2022,96.214874,3.7851315,"High-income countries","In policy document"
"3406","Oman","OMN",2023,95.95645,4.043546,"High-income countries","In policy document"
"3407","Oman","OMN",2024,95.80161,4.1983857,"High-income countries","In policy document"
"3408","Pakistan","PAK",2000,73.574974,25.853514,"Low-income countries","Proposed / in discussion"
"3409","Pakistan","PAK",2001,70.98876,26.265429,"Low-income countries","Proposed / in discussion"
"3410","Pakistan","PAK",2002,68.12723,29.497164,"Low-income countries","Proposed / in discussion"
"3411","Pakistan","PAK",2003,63.511208,34.283623,"Low-income countries","Proposed / in discussion"
"3412","Pakistan","PAK",2004,66.49605,31.258726,"Low-income countries","Proposed / in discussion"
"3413","Pakistan","PAK",2005,63.75846,33.692894,"Low-income countries","Proposed / in discussion"
"3414","Pakistan","PAK",2006,64.27208,33.16588,"Low-income countries","Proposed / in discussion"
"3415","Pakistan","PAK",2007,66.43786,31.159645,"Low-income countries","Proposed / in discussion"
"3416","Pakistan","PAK",2008,66.88528,31.243952,"Lower-middle-income countries","Proposed / in discussion"
"3417","Pakistan","PAK",2009,66.97534,30.277807,"Lower-middle-income countries","Proposed / in discussion"
"3418","Pakistan","PAK",2010,62.576687,34.715466,"Lower-middle-income countries","Proposed / in discussion"
"3419","Pakistan","PAK",2011,64.652534,31.298113,"Lower-middle-income countries","Proposed / in discussion"
"3420","Pakistan","PAK",2012,62.915394,31.71254,"Lower-middle-income countries","Proposed / in discussion"
"3421","Pakistan","PAK",2013,63.615562,32.189167,"Lower-middle-income countries","Proposed / in discussion"
"3422","Pakistan","PAK",2014,62.922806,32.832916,"Lower-middle-income countries","Proposed / in discussion"
"3423","Pakistan","PAK",2015,62.51441,33.6466,"Lower-middle-income countries","Proposed / in discussion"
"3424","Pakistan","PAK",2016,66.40358,29.170055,"Lower-middle-income countries","Proposed / in discussion"
"3425","Pakistan","PAK",2017,68.74041,25.038355,"Lower-middle-income countries","Proposed / in discussion"
"3426","Pakistan","PAK",2018,67.121376,25.67819,"Lower-middle-income countries","Proposed / in discussion"
"3427","Pakistan","PAK",2019,63.86076,29.334534,"Lower-middle-income countries","Proposed / in discussion"
"3428","Pakistan","PAK",2020,65.208664,28.119593,"Lower-middle-income countries","Proposed / in discussion"
"3429","Pakistan","PAK",2021,62.87092,27.398617,"Lower-middle-income countries","Proposed / in discussion"
"3430","Pakistan","PAK",2022,59.031593,28.216574,"Lower-middle-income countries","Proposed / in discussion"
"3431","Pakistan","PAK",2023,57.41483,29.191715,"Lower-middle-income countries","Proposed / in discussion"
"3432","Pakistan","PAK",2024,53.447147,33.1473,"Lower-middle-income countries","Proposed / in discussion"
"3433","Palestine","PSE",2000,100,0,"Lower-middle-income countries","In policy document"
"3434","Palestine","PSE",2001,100,0,"Lower-middle-income countries","In policy document"
"3435","Palestine","PSE",2002,100,0,"Lower-middle-income countries","In policy document"
"3436","Palestine","PSE",2003,100,0,"Lower-middle-income countries","In policy document"
"3437","Palestine","PSE",2004,100,0,"Lower-middle-income countries","In policy document"
"3438","Palestine","PSE",2005,100,0,"Lower-middle-income countries","In policy document"
"3439","Palestine","PSE",2006,100,0,"Lower-middle-income countries","In policy document"
"3440","Palestine","PSE",2007,100,0,"Lower-middle-income countries","In policy document"
"3441","Palestine","PSE",2008,100,0,"Lower-middle-income countries","In policy document"
"3442","Palestine","PSE",2009,100,0,"Lower-middle-income countries","In policy document"
"3443","Palestine","PSE",2010,100,0,"Lower-middle-income countries","In policy document"
"3444","Palestine","PSE",2011,100,0,"Lower-middle-income countries","In policy document"
"3445","Palestine","PSE",2012,100,0,"Lower-middle-income countries","In policy document"
"3446","Palestine","PSE",2013,100,0,"Lower-middle-income countries","In policy document"
"3447","Palestine","PSE",2014,100,0,"Lower-middle-income countries","In policy document"
"3448","Palestine","PSE",2015,98.07693,1.923077,"Lower-middle-income countries","In policy document"
"3449","Palestine","PSE",2016,92.452835,7.54717,"Lower-middle-income countries","In policy document"
"3450","Palestine","PSE",2017,90.90909,9.090909,"Lower-middle-income countries","In policy document"
"3451","Palestine","PSE",2018,85.714294,14.285714,"Lower-middle-income countries","In policy document"
"3452","Palestine","PSE",2019,85.18519,14.814815,"Lower-middle-income countries","In policy document"
"3453","Palestine","PSE",2020,78.571434,21.428574,"Lower-middle-income countries","In policy document"
"3454","Palestine","PSE",2021,75.82417,24.175823,"Lower-middle-income countries","In policy document"
"3455","Palestine","PSE",2022,66.66667,33.333336,"Upper-middle-income countries","In policy document"
"3456","Panama","PAN",2000,29.652353,70.34765,"Upper-middle-income countries","In policy document"
"3457","Panama","PAN",2001,50.78125,49.21875,"Upper-middle-income countries","In policy document"
"3458","Panama","PAN",2002,35.349716,64.65028,"Upper-middle-income countries","In policy document"
"3459","Panama","PAN",2003,49.012566,50.98743,"Upper-middle-income countries","In policy document"
"3460","Panama","PAN",2004,34.02778,65.97222,"Upper-middle-income countries","In policy document"
"3461","Panama","PAN",2005,35.73883,64.26117,"Upper-middle-income countries","In policy document"
"3462","Panama","PAN",2006,39.79933,60.20067,"Upper-middle-income countries","In policy document"
"3463","Panama","PAN",2007,42.260063,57.739937,"Upper-middle-income countries","In policy document"
"3464","Panama","PAN",2008,37.947124,62.05288,"Upper-middle-income countries","In policy document"
"3465","Panama","PAN",2009,43.270622,56.72938,"Upper-middle-income countries","In policy document"
"3466","Panama","PAN",2010,42.95393,57.04607,"Upper-middle-income countries","In policy document"
"3467","Panama","PAN",2011,47.31458,52.68542,"Upper-middle-income countries","In policy document"
"3468","Panama","PAN",2012,37.049946,62.95006,"Upper-middle-income countries","In policy document"
"3469","Panama","PAN",2013,42.122906,57.877094,"Upper-middle-income countries","In policy document"
"3470","Panama","PAN",2014,44.19355,55.80645,"Upper-middle-income countries","In policy document"
"3471","Panama","PAN",2015,34.660194,65.339806,"Upper-middle-income countries","In policy document"
"3472","Panama","PAN",2016,33.36397,66.63603,"Upper-middle-income countries","In policy document"
"3473","Panama","PAN",2017,28.170288,71.82971,"High-income countries","In policy document"
"3474","Panama","PAN",2018,22.232143,77.76786,"High-income countries","In policy document"
"3475","Panama","PAN",2019,47.25086,52.749138,"High-income countries","In policy document"
"3476","Panama","PAN",2020,24.314444,75.685555,"Upper-middle-income countries","In policy document"
"3477","Panama","PAN",2021,21.635012,78.36499,"High-income countries","In policy document"
"3478","Panama","PAN",2022,22.77551,77.22449,"High-income countries","In policy document"
"3479","Panama","PAN",2023,38.22844,61.77156,"High-income countries","In policy document"
"3480","Papua New Guinea","PNG",2000,57.603683,42.396313,"Lower-middle-income countries","In policy document"
"3481","Papua New Guinea","PNG",2001,65.67164,34.328358,"Low-income countries","In policy document"
"3482","Papua New Guinea","PNG",2002,67.94425,32.05575,"Low-income countries","In policy document"
"3483","Papua New Guinea","PNG",2003,69.87578,30.124224,"Low-income countries","In policy document"
"3484","Papua New Guinea","PNG",2004,73.21937,26.780626,"Low-income countries","In policy document"
"3485","Papua New Guinea","PNG",2005,67.40332,32.596684,"Low-income countries","In policy document"
"3486","Papua New Guinea","PNG",2006,66.17647,33.82353,"Low-income countries","In policy document"
"3487","Papua New Guinea","PNG",2007,62.686565,37.313435,"Low-income countries","In policy document"
"3488","Papua New Guinea","PNG",2008,63.34311,36.65689,"Lower-middle-income countries","In policy document"
"3489","Papua New Guinea","PNG",2009,62.908012,37.091988,"Lower-middle-income countries","In policy document"
"3490","Papua New Guinea","PNG",2010,64.38747,35.612537,"Lower-middle-income countries","In policy document"
"3491","Papua New Guinea","PNG",2011,62.53443,37.465565,"Lower-middle-income countries","In policy document"
"3492","Papua New Guinea","PNG",2012,63.270775,36.72922,"Lower-middle-income countries","In policy document"
"3493","Papua New Guinea","PNG",2013,64.8379,35.16209,"Lower-middle-income countries","In policy document"
"3494","Papua New Guinea","PNG",2014,66.58878,33.411213,"Lower-middle-income countries","In policy document"
"3495","Papua New Guinea","PNG",2015,68.65342,31.346577,"Lower-middle-income countries","In policy document"
"3496","Papua New Guinea","PNG",2016,70.230606,29.769392,"Lower-middle-income countries","In policy document"
"3497","Papua New Guinea","PNG",2017,72.183914,27.816093,"Lower-middle-income countries","In policy document"
"3498","Papua New Guinea","PNG",2018,77.06422,22.93578,"Lower-middle-income countries","In policy document"
"3499","Papua New Guinea","PNG",2019,73.59813,26.401867,"Lower-middle-income countries","In policy document"
"3500","Papua New Guinea","PNG",2020,72.68293,27.317074,"Lower-middle-income countries","In policy document"
"3501","Papua New Guinea","PNG",2021,75.27594,24.72406,"Lower-middle-income countries","In policy document"
"3502","Papua New Guinea","PNG",2022,78.867096,21.132898,"Lower-middle-income countries","In policy document"
"3503","Papua New Guinea","PNG",2023,76.32135,23.678646,"Lower-middle-income countries","In policy document"
"3504","Paraguay","PRY",2000,0,100,"Lower-middle-income countries","In policy document"
"3505","Paraguay","PRY",2001,0,100,"Lower-middle-income countries","In policy document"
"3506","Paraguay","PRY",2002,0,100,"Lower-middle-income countries","In policy document"
"3507","Paraguay","PRY",2003,0,100,"Lower-middle-income countries","In policy document"
"3508","Paraguay","PRY",2004,0,100,"Lower-middle-income countries","In policy document"
"3509","Paraguay","PRY",2005,0,100,"Lower-middle-income countries","In policy document"
"3510","Paraguay","PRY",2006,0,100,"Lower-middle-income countries","In policy document"
"3511","Paraguay","PRY",2007,0,100,"Lower-middle-income countries","In policy document"
"3512","Paraguay","PRY",2008,0,100,"Lower-middle-income countries","In policy document"
"3513","Paraguay","PRY",2009,0,100,"Lower-middle-income countries","In policy document"
"3514","Paraguay","PRY",2010,0,100,"Lower-middle-income countries","In policy document"
"3515","Paraguay","PRY",2011,0,100,"Lower-middle-income countries","In policy document"
"3516","Paraguay","PRY",2012,0,100,"Lower-middle-income countries","In policy document"
"3517","Paraguay","PRY",2013,0,100,"Lower-middle-income countries","In policy document"
"3518","Paraguay","PRY",2014,0.018040773,99.98196,"Upper-middle-income countries","In policy document"
"3519","Paraguay","PRY",2015,0,100,"Upper-middle-income countries","In policy document"
"3520","Paraguay","PRY",2016,0,100,"Upper-middle-income countries","In policy document"
"3521","Paraguay","PRY",2017,0,100,"Upper-middle-income countries","In policy document"
"3522","Paraguay","PRY",2018,0,100,"Upper-middle-income countries","In policy document"
"3523","Paraguay","PRY",2019,0,100,"Upper-middle-income countries","In policy document"
"3524","Paraguay","PRY",2020,0,100,"Upper-middle-income countries","In policy document"
"3525","Paraguay","PRY",2021,0,100,"Upper-middle-income countries","In policy document"
"3526","Paraguay","PRY",2022,0,100,"Upper-middle-income countries","In policy document"
"3527","Paraguay","PRY",2023,0,100,"Upper-middle-income countries","In policy document"
"3528","Peru","PER",2000,18.022087,81.97791,"Lower-middle-income countries","In policy document"
"3529","Peru","PER",2001,14.443909,85.55609,"Lower-middle-income countries","In policy document"
"3530","Peru","PER",2002,17.09868,82.90131,"Lower-middle-income countries","In policy document"
"3531","Peru","PER",2003,18.316614,81.68338,"Lower-middle-income countries","In policy document"
"3532","Peru","PER",2004,27.13402,72.86598,"Lower-middle-income countries","In policy document"
"3533","Peru","PER",2005,27.72549,72.27451,"Lower-middle-income countries","In policy document"
"3534","Peru","PER",2006,26.717836,73.28216,"Lower-middle-income countries","In policy document"
"3535","Peru","PER",2007,33.27765,66.72235,"Lower-middle-income countries","In policy document"
"3536","Peru","PER",2008,39.87049,60.12951,"Upper-middle-income countries","In policy document"
"3537","Peru","PER",2009,39.398544,60.601463,"Upper-middle-income countries","In policy document"
"3538","Peru","PER",2010,42.295906,57.704094,"Upper-middle-income countries","In policy document"
"3539","Peru","PER",2011,43.23222,56.76778,"Upper-middle-income countries","In policy document"
"3540","Peru","PER",2012,44.744743,55.255257,"Upper-middle-income countries","In policy document"
"3541","Peru","PER",2013,46.05838,53.941624,"Upper-middle-income countries","In policy document"
"3542","Peru","PER",2014,47.62738,52.372623,"Upper-middle-income countries","In policy document"
"3543","Peru","PER",2015,47.275738,52.724262,"Upper-middle-income countries","In policy document"
"3544","Peru","PER",2016,49.602943,50.397057,"Upper-middle-income countries","In policy document"
"3545","Peru","PER",2017,41.39632,58.60368,"Upper-middle-income countries","In policy document"
